,date,category,sentiment_score_1,sentiment_score_2,sentiments,segment
275,2014-06-18,Monetary Policy,0.3355977218866661,0.3355977218866661,"[{'label': 'negative', 'score': 0.8298010230064392, 'length': 500}, {'label': 'positive', 'score': 0.88100266456604, 'length': 500}, {'label': 'positive', 'score': 0.9390751719474792, 'length': 500}, {'label': 'positive', 'score': 0.6532198786735535, 'length': 26}]",qa_pair7
276,2014-06-18,Monetary Policy,-0.7506702542304993,-0.17115144875296381,"[{'label': 'neutral', 'score': 0.9100168347358704, 'length': 500}, {'label': 'neutral', 'score': 0.8270363211631775, 'length': 500}, {'label': 'negative', 'score': 0.7506702542304993, 'length': 500}, {'label': 'neutral', 'score': 0.8913270831108093, 'length': 500}, {'label': 'neutral', 'score': 0.891956090927124, 'length': 193}]",qa_pair8
277,2014-06-18,Major Events,0.7235735654830933,0.22114106524544416,"[{'label': 'neutral', 'score': 0.9028754830360413, 'length': 500}, {'label': 'positive', 'score': 0.7235735654830933, 'length': 500}, {'label': 'neutral', 'score': 0.805596649646759, 'length': 500}, {'label': 'neutral', 'score': 0.6055179834365845, 'length': 136}]",qa_pair9
278,2014-06-18,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.7756087183952332, 'length': 500}, {'label': 'neutral', 'score': 0.6843851208686829, 'length': 500}, {'label': 'neutral', 'score': 0.6951195597648621, 'length': 500}, {'label': 'neutral', 'score': 0.879751443862915, 'length': 500}, {'label': 'neutral', 'score': 0.8501508235931396, 'length': 500}, {'label': 'neutral', 'score': 0.9284577965736389, 'length': 57}]",qa_pair10
279,2014-06-18,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.6966947317123413, 'length': 500}, {'label': 'neutral', 'score': 0.5020528435707092, 'length': 500}, {'label': 'neutral', 'score': 0.908433735370636, 'length': 455}]",qa_pair11
280,2014-06-18,Monetary Policy,-0.031047672033309937,-0.00854131280146078,"[{'label': 'positive', 'score': 0.5017349720001221, 'length': 500}, {'label': 'neutral', 'score': 0.7440272569656372, 'length': 500}, {'label': 'neutral', 'score': 0.9009204506874084, 'length': 500}, {'label': 'negative', 'score': 0.5638303160667419, 'length': 500}, {'label': 'neutral', 'score': 0.8537361025810242, 'length': 500}, {'label': 'neutral', 'score': 0.7217249870300293, 'length': 500}, {'label': 'neutral', 'score': 0.752884030342102, 'length': 500}, {'label': 'neutral', 'score': 0.8663803339004517, 'length': 135}]",qa_pair12
281,2014-06-18,Macro Economy,0.0,0.0,"[{'label': 'neutral', 'score': 0.7980721592903137, 'length': 500}, {'label': 'neutral', 'score': 0.8484365940093994, 'length': 421}]",qa_pair13
282,2014-06-18,Monetary Policy,0.7279019003752026,0.5408767461164147,"[{'label': 'neutral', 'score': 0.7469993829727173, 'length': 500}, {'label': 'positive', 'score': 0.7551608681678772, 'length': 500}, {'label': 'positive', 'score': 0.6174386143684387, 'length': 500}, {'label': 'positive', 'score': 0.8211802840232849, 'length': 446}]",qa_pair14
283,2014-06-18,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.8247013092041016, 'length': 500}, {'label': 'neutral', 'score': 0.9196938872337341, 'length': 500}, {'label': 'neutral', 'score': 0.9285911917686462, 'length': 446}]",qa_pair15
284,2014-06-18,Major Events,0.0,0.0,"[{'label': 'neutral', 'score': 0.8947950601577759, 'length': 462}]",qa_pair16
285,2014-09-17,Major Events,-0.31179558084561276,-0.1416460214912275,"[{'label': 'neutral', 'score': 0.928216814994812, 'length': 500}, {'label': 'neutral', 'score': 0.6567356586456299, 'length': 500}, {'label': 'negative', 'score': 0.8777889609336853, 'length': 500}, {'label': 'negative', 'score': 0.9325458407402039, 'length': 500}, {'label': 'positive', 'score': 0.8581032752990723, 'length': 500}, {'label': 'negative', 'score': 0.546127438545227, 'length': 500}, {'label': 'positive', 'score': 0.8113590478897095, 'length': 500}, {'label': 'negative', 'score': 0.48334476351737976, 'length': 500}, {'label': 'negative', 'score': 0.9699090719223022, 'length': 500}, {'label': 'negative', 'score': 0.7477434873580933, 'length': 500}, {'label': 'positive', 'score': 0.7788791656494141, 'length': 500}, {'label': 'negative', 'score': 0.9556252956390381, 'length': 500}, {'label': 'positive', 'score': 0.6927856206893921, 'length': 500}, {'label': 'neutral', 'score': 0.6851617693901062, 'length': 500}, {'label': 'neutral', 'score': 0.7659672498703003, 'length': 500}, {'label': 'negative', 'score': 0.7587260007858276, 'length': 500}, {'label': 'negative', 'score': 0.9226588010787964, 'length': 500}, {'label': 'neutral', 'score': 0.5193433165550232, 'length': 500}, {'label': 'neutral', 'score': 0.8408423066139221, 'length': 500}, {'label': 'neutral', 'score': 0.8910434246063232, 'length': 500}, {'label': 'neutral', 'score': 0.6315969824790955, 'length': 500}, {'label': 'neutral', 'score': 0.8963762521743774, 'length': 500}, {'label': 'neutral', 'score': 0.9163947701454163, 'length': 500}, {'label': 'neutral', 'score': 0.9124581217765808, 'length': 500}, {'label': 'neutral', 'score': 0.9014675617218018, 'length': 500}, {'label': 'neutral', 'score': 0.8188175559043884, 'length': 500}, {'label': 'neutral', 'score': 0.9186093211174011, 'length': 500}, {'label': 'neutral', 'score': 0.909951388835907, 'length': 500}, {'label': 'neutral', 'score': 0.9256380796432495, 'length': 308}]",opening_remark
286,2014-09-17,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.910459041595459, 'length': 500}, {'label': 'neutral', 'score': 0.8910229802131653, 'length': 500}, {'label': 'neutral', 'score': 0.8988417983055115, 'length': 500}, {'label': 'neutral', 'score': 0.8124054074287415, 'length': 500}, {'label': 'neutral', 'score': 0.7526811957359314, 'length': 500}, {'label': 'neutral', 'score': 0.9332497715950012, 'length': 500}, {'label': 'neutral', 'score': 0.9216819405555725, 'length': 500}, {'label': 'neutral', 'score': 0.8014474511146545, 'length': 500}, {'label': 'neutral', 'score': 0.9367478489875793, 'length': 204}]",qa_pair1
287,2014-09-17,Monetary Policy,-0.8836362361907959,-0.14707660389327495,"[{'label': 'neutral', 'score': 0.4593755900859833, 'length': 500}, {'label': 'negative', 'score': 0.8836362361907959, 'length': 500}, {'label': 'neutral', 'score': 0.5852620005607605, 'length': 500}, {'label': 'neutral', 'score': 0.8033791780471802, 'length': 500}, {'label': 'neutral', 'score': 0.7772147059440613, 'length': 500}, {'label': 'neutral', 'score': 0.8748589754104614, 'length': 500}, {'label': 'neutral', 'score': 0.8894556164741516, 'length': 4}]",qa_pair2
288,2014-09-17,Major Events,-0.7665274308496229,-0.7665274308496229,"[{'label': 'negative', 'score': 0.7117762565612793, 'length': 500}, {'label': 'negative', 'score': 0.917789876461029, 'length': 500}, {'label': 'negative', 'score': 0.5389594435691833, 'length': 500}, {'label': 'negative', 'score': 0.917863130569458, 'length': 433}]",qa_pair3
289,2014-09-17,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.9223742485046387, 'length': 500}, {'label': 'neutral', 'score': 0.613639771938324, 'length': 500}, {'label': 'neutral', 'score': 0.9361472725868225, 'length': 500}, {'label': 'neutral', 'score': 0.8021494150161743, 'length': 500}, {'label': 'neutral', 'score': 0.8377348780632019, 'length': 500}, {'label': 'neutral', 'score': 0.905097484588623, 'length': 500}, {'label': 'neutral', 'score': 0.90867680311203, 'length': 500}, {'label': 'neutral', 'score': 0.8468015193939209, 'length': 302}]",qa_pair4
290,2014-09-17,Monetary Policy,-0.9368268251419067,-0.22710953336773496,"[{'label': 'neutral', 'score': 0.90106201171875, 'length': 500}, {'label': 'neutral', 'score': 0.7713748812675476, 'length': 500}, {'label': 'neutral', 'score': 0.5597094297409058, 'length': 500}, {'label': 'negative', 'score': 0.9368268251419067, 'length': 480}]",qa_pair5
291,2014-09-17,Monetary Policy,-0.5549461245536804,-0.3732486713436107,"[{'label': 'negative', 'score': 0.7033197283744812, 'length': 500}, {'label': 'neutral', 'score': 0.5960988402366638, 'length': 500}, {'label': 'negative', 'score': 0.7949026823043823, 'length': 500}, {'label': 'neutral', 'score': 0.7565833926200867, 'length': 500}, {'label': 'negative', 'score': 0.9547014832496643, 'length': 500}, {'label': 'negative', 'score': 0.8701600432395935, 'length': 500}, {'label': 'positive', 'score': 0.5483533143997192, 'length': 500}, {'label': 'neutral', 'score': 0.9057943820953369, 'length': 217}]",qa_pair6
292,2014-09-17,Monetary Policy,-0.4309152066707611,-0.17460097515022735,"[{'label': 'neutral', 'score': 0.7793652415275574, 'length': 500}, {'label': 'negative', 'score': 0.4309152066707611, 'length': 500}, {'label': 'neutral', 'score': 0.7483518123626709, 'length': 234}]",qa_pair7
293,2014-09-17,Monetary Policy,-0.5044873356819153,-0.49654265323023156,"[{'label': 'negative', 'score': 0.9499504566192627, 'length': 500}, {'label': 'negative', 'score': 0.9408612847328186, 'length': 500}, {'label': 'negative', 'score': 0.8745996356010437, 'length': 500}, {'label': 'positive', 'score': 0.7474620342254639, 'length': 500}, {'label': 'neutral', 'score': 0.924249529838562, 'length': 32}]",qa_pair8
294,2014-09-17,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.6679869890213013, 'length': 500}, {'label': 'neutral', 'score': 0.7538730502128601, 'length': 500}, {'label': 'neutral', 'score': 0.8786056041717529, 'length': 500}, {'label': 'neutral', 'score': 0.8953229784965515, 'length': 467}]",qa_pair9
295,2014-09-17,Monetary Policy,-0.9630952477455139,-0.1602487933020822,"[{'label': 'neutral', 'score': 0.7905736565589905, 'length': 500}, {'label': 'neutral', 'score': 0.6799699664115906, 'length': 500}, {'label': 'neutral', 'score': 0.48351922631263733, 'length': 500}, {'label': 'neutral', 'score': 0.8091293573379517, 'length': 500}, {'label': 'negative', 'score': 0.9630952477455139, 'length': 500}, {'label': 'neutral', 'score': 0.8358248472213745, 'length': 500}, {'label': 'neutral', 'score': 0.9341810941696167, 'length': 5}]",qa_pair10
296,2014-09-17,Major Events,0.0,0.0,"[{'label': 'neutral', 'score': 0.6754190921783447, 'length': 500}, {'label': 'neutral', 'score': 0.8204620480537415, 'length': 266}]",qa_pair11
297,2014-09-17,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.8529409766197205, 'length': 500}, {'label': 'neutral', 'score': 0.8387681245803833, 'length': 500}, {'label': 'neutral', 'score': 0.8435114026069641, 'length': 325}]",qa_pair12
298,2014-12-17,Major Events,0.1812561177390246,0.09310510240052416,"[{'label': 'neutral', 'score': 0.679425060749054, 'length': 500}, {'label': 'neutral', 'score': 0.6780102252960205, 'length': 500}, {'label': 'positive', 'score': 0.932325005531311, 'length': 500}, {'label': 'negative', 'score': 0.9485241174697876, 'length': 500}, {'label': 'positive', 'score': 0.9524503350257874, 'length': 500}, {'label': 'negative', 'score': 0.7838576436042786, 'length': 500}, {'label': 'negative', 'score': 0.43012040853500366, 'length': 500}, {'label': 'neutral', 'score': 0.8303960561752319, 'length': 500}, {'label': 'positive', 'score': 0.9210515022277832, 'length': 500}, {'label': 'neutral', 'score': 0.684514582157135, 'length': 500}, {'label': 'neutral', 'score': 0.8850677013397217, 'length': 500}, {'label': 'neutral', 'score': 0.8556935787200928, 'length': 500}, {'label': 'positive', 'score': 0.5394737124443054, 'length': 500}, {'label': 'positive', 'score': 0.40123921632766724, 'length': 500}, {'label': 'neutral', 'score': 0.7326937913894653, 'length': 500}, {'label': 'neutral', 'score': 0.755902111530304, 'length': 500}, {'label': 'neutral', 'score': 0.421517938375473, 'length': 500}, {'label': 'positive', 'score': 0.6349535584449768, 'length': 500}, {'label': 'negative', 'score': 0.6153117418289185, 'length': 500}, {'label': 'neutral', 'score': 0.6606031060218811, 'length': 500}, {'label': 'positive', 'score': 0.5529318451881409, 'length': 281}]",opening_remark
299,2014-12-17,Monetary Policy,-0.04080890119075775,-0.013415154895055145,"[{'label': 'neutral', 'score': 0.8697031736373901, 'length': 500}, {'label': 'neutral', 'score': 0.8467869162559509, 'length': 500}, {'label': 'neutral', 'score': 0.8893961310386658, 'length': 500}, {'label': 'neutral', 'score': 0.8926527500152588, 'length': 500}, {'label': 'negative', 'score': 0.5742783546447754, 'length': 500}, {'label': 'positive', 'score': 0.4926605522632599, 'length': 500}, {'label': 'neutral', 'score': 0.8075917959213257, 'length': 42}]",qa_pair1
300,2014-12-17,Major Events,0.0,0.0,"[{'label': 'neutral', 'score': 0.8922073245048523, 'length': 500}, {'label': 'neutral', 'score': 0.8997533917427063, 'length': 500}, {'label': 'neutral', 'score': 0.9450260400772095, 'length': 196}]",qa_pair2
301,2014-12-17,Monetary Policy,-0.2783334106206894,-0.24108567398933686,"[{'label': 'negative', 'score': 0.7829558849334717, 'length': 500}, {'label': 'negative', 'score': 0.5326944589614868, 'length': 500}, {'label': 'positive', 'score': 0.8896851539611816, 'length': 500}, {'label': 'negative', 'score': 0.6873684525489807, 'length': 500}, {'label': 'neutral', 'score': 0.7741541862487793, 'length': 309}]",qa_pair3
302,2014-12-17,Monetary Policy,-0.8670167326927185,-0.19536203981359138,"[{'label': 'neutral', 'score': 0.8209244012832642, 'length': 500}, {'label': 'neutral', 'score': 0.924536406993866, 'length': 500}, {'label': 'neutral', 'score': 0.8939468860626221, 'length': 500}, {'label': 'negative', 'score': 0.8670167326927185, 'length': 500}, {'label': 'neutral', 'score': 0.889058530330658, 'length': 219}]",qa_pair4
303,2014-12-17,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.8198866844177246, 'length': 500}, {'label': 'neutral', 'score': 0.6210982799530029, 'length': 500}, {'label': 'neutral', 'score': 0.5592299699783325, 'length': 500}, {'label': 'neutral', 'score': 0.9252464175224304, 'length': 160}]",qa_pair5
304,2014-12-17,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.8609631657600403, 'length': 500}, {'label': 'neutral', 'score': 0.8387391567230225, 'length': 500}, {'label': 'neutral', 'score': 0.6601933836936951, 'length': 500}, {'label': 'neutral', 'score': 0.9357191324234009, 'length': 139}]",qa_pair6
305,2014-12-17,Monetary Policy,0.5089880228042603,0.1592578294130977,"[{'label': 'neutral', 'score': 0.9160746335983276, 'length': 500}, {'label': 'positive', 'score': 0.5089880228042603, 'length': 500}, {'label': 'neutral', 'score': 0.79893559217453, 'length': 500}, {'label': 'neutral', 'score': 0.8880173563957214, 'length': 98}]",qa_pair7
306,2014-12-17,Monetary Policy,-0.7198267817497254,-0.4969806557233674,"[{'label': 'neutral', 'score': 0.4780035614967346, 'length': 500}, {'label': 'negative', 'score': 0.9294649362564087, 'length': 500}, {'label': 'negative', 'score': 0.6211561560630798, 'length': 500}, {'label': 'negative', 'score': 0.48442256450653076, 'length': 500}, {'label': 'negative', 'score': 0.6534307599067688, 'length': 500}, {'label': 'negative', 'score': 0.9106594920158386, 'length': 500}, {'label': 'neutral', 'score': 0.5173313617706299, 'length': 500}, {'label': 'neutral', 'score': 0.5582543015480042, 'length': 121}]",qa_pair8
307,2014-12-17,Major Events,0.5326651334762573,0.0731080336914984,"[{'label': 'neutral', 'score': 0.8464286923408508, 'length': 500}, {'label': 'neutral', 'score': 0.8612687587738037, 'length': 500}, {'label': 'neutral', 'score': 0.8313631415367126, 'length': 500}, {'label': 'neutral', 'score': 0.783791720867157, 'length': 500}, {'label': 'neutral', 'score': 0.6133267879486084, 'length': 500}, {'label': 'positive', 'score': 0.5326651334762573, 'length': 500}, {'label': 'neutral', 'score': 0.6704925894737244, 'length': 500}, {'label': 'neutral', 'score': 0.9275573492050171, 'length': 143}]",qa_pair9
308,2014-12-17,Major Events,0.0,0.0,"[{'label': 'neutral', 'score': 0.9004369974136353, 'length': 500}, {'label': 'neutral', 'score': 0.8537799119949341, 'length': 500}, {'label': 'neutral', 'score': 0.9061261415481567, 'length': 500}, {'label': 'neutral', 'score': 0.9450862407684326, 'length': 500}, {'label': 'neutral', 'score': 0.7706258893013, 'length': 500}, {'label': 'neutral', 'score': 0.846847414970398, 'length': 500}, {'label': 'neutral', 'score': 0.9278768301010132, 'length': 349}]",qa_pair10
309,2014-12-17,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.8293284773826599, 'length': 500}, {'label': 'neutral', 'score': 0.8010294437408447, 'length': 500}, {'label': 'neutral', 'score': 0.8071393370628357, 'length': 500}, {'label': 'neutral', 'score': 0.8205666542053223, 'length': 500}, {'label': 'neutral', 'score': 0.7994138598442078, 'length': 500}, {'label': 'neutral', 'score': 0.8678101897239685, 'length': 72}]",qa_pair11
310,2014-12-17,Macro Economy,-0.886931300163269,-0.46218410639044766,"[{'label': 'negative', 'score': 0.8756871223449707, 'length': 500}, {'label': 'negative', 'score': 0.8981754779815674, 'length': 500}, {'label': 'neutral', 'score': 0.8962662816047668, 'length': 500}, {'label': 'neutral', 'score': 0.8642609119415283, 'length': 419}]",qa_pair12
311,2014-12-17,Major Events,-0.7123801415156085,-0.48722839008842495,"[{'label': 'neutral', 'score': 0.8119977116584778, 'length': 500}, {'label': 'negative', 'score': 0.5481667518615723, 'length': 500}, {'label': 'negative', 'score': 0.8525097370147705, 'length': 500}, {'label': 'negative', 'score': 0.8592325448989868, 'length': 82}]",qa_pair13
312,2014-12-17,Monetary Policy,-0.8315824866294861,-0.22318370548295385,"[{'label': 'neutral', 'score': 0.7165035009384155, 'length': 500}, {'label': 'negative', 'score': 0.8315824866294861, 'length': 500}, {'label': 'neutral', 'score': 0.7961761355400085, 'length': 500}, {'label': 'neutral', 'score': 0.897390604019165, 'length': 363}]",qa_pair14
313,2014-12-17,Major Events,-0.02099364995956421,-0.010336607562562387,"[{'label': 'neutral', 'score': 0.7965245842933655, 'length': 500}, {'label': 'neutral', 'score': 0.813751757144928, 'length': 500}, {'label': 'positive', 'score': 0.7478609085083008, 'length': 500}, {'label': 'negative', 'score': 0.7898482084274292, 'length': 500}, {'label': 'neutral', 'score': 0.643570601940155, 'length': 31}]",qa_pair15
314,2015-03-18,Macro Economy,-0.24470448336553716,-0.18304743756692368,"[{'label': 'neutral', 'score': 0.6344592571258545, 'length': 500}, {'label': 'neutral', 'score': 0.8581578731536865, 'length': 500}, {'label': 'positive', 'score': 0.7191789150238037, 'length': 500}, {'label': 'negative', 'score': 0.9127325415611267, 'length': 500}, {'label': 'negative', 'score': 0.9083292484283447, 'length': 500}, {'label': 'negative', 'score': 0.823717474937439, 'length': 500}, {'label': 'positive', 'score': 0.49035167694091797, 'length': 500}, {'label': 'neutral', 'score': 0.8291500210762024, 'length': 500}, {'label': 'negative', 'score': 0.721126914024353, 'length': 500}, {'label': 'negative', 'score': 0.9681640267372131, 'length': 500}, {'label': 'negative', 'score': 0.9521201848983765, 'length': 500}, {'label': 'positive', 'score': 0.7264294028282166, 'length': 500}, {'label': 'neutral', 'score': 0.8121246695518494, 'length': 500}, {'label': 'neutral', 'score': 0.6567481160163879, 'length': 500}, {'label': 'positive', 'score': 0.5861820578575134, 'length': 500}, {'label': 'negative', 'score': 0.8968849778175354, 'length': 500}, {'label': 'negative', 'score': 0.6232595443725586, 'length': 500}, {'label': 'negative', 'score': 0.5901429057121277, 'length': 500}, {'label': 'positive', 'score': 0.5887722969055176, 'length': 500}, {'label': 'positive', 'score': 0.7738982439041138, 'length': 422}]",opening_remark
315,2015-03-18,Major Events,-0.6924885301028981,-0.6924885301028981,"[{'label': 'negative', 'score': 0.7795690298080444, 'length': 500}, {'label': 'negative', 'score': 0.9452232718467712, 'length': 500}, {'label': 'negative', 'score': 0.607677161693573, 'length': 500}, {'label': 'negative', 'score': 0.8367176055908203, 'length': 500}, {'label': 'positive', 'score': 0.9044432640075684, 'length': 125}]",qa_pair1
316,2015-03-18,Monetary Policy,0.04991266131401062,0.022222912428321737,"[{'label': 'neutral', 'score': 0.6228307485580444, 'length': 500}, {'label': 'positive', 'score': 0.9125005006790161, 'length': 500}, {'label': 'neutral', 'score': 0.6866007447242737, 'length': 500}, {'label': 'negative', 'score': 0.8126751780509949, 'length': 500}, {'label': 'neutral', 'score': 0.8780530691146851, 'length': 246}]",qa_pair2
317,2015-03-18,Monetary Policy,-0.7967090383798134,-0.5223601959625224,"[{'label': 'negative', 'score': 0.6445447206497192, 'length': 500}, {'label': 'neutral', 'score': 0.4498622417449951, 'length': 500}, {'label': 'negative', 'score': 0.9650323987007141, 'length': 452}]",qa_pair3
318,2015-03-18,Monetary Policy,0.17073911428451538,0.094592307082834,"[{'label': 'neutral', 'score': 0.7691083550453186, 'length': 500}, {'label': 'negative', 'score': 0.39947259426116943, 'length': 500}, {'label': 'positive', 'score': 0.7409508228302002, 'length': 500}, {'label': 'neutral', 'score': 0.7482821345329285, 'length': 305}]",qa_pair4
319,2015-03-18,Monetary Policy,0.9340022802352905,0.10715890184002624,"[{'label': 'neutral', 'score': 0.6237679719924927, 'length': 500}, {'label': 'neutral', 'score': 0.7794438004493713, 'length': 500}, {'label': 'neutral', 'score': 0.8426371812820435, 'length': 500}, {'label': 'neutral', 'score': 0.8889906406402588, 'length': 500}, {'label': 'neutral', 'score': 0.9058666825294495, 'length': 500}, {'label': 'positive', 'score': 0.9340022802352905, 'length': 324}]",qa_pair5
320,2015-03-18,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.885654091835022, 'length': 500}, {'label': 'neutral', 'score': 0.5983296632766724, 'length': 500}, {'label': 'neutral', 'score': 0.6947801113128662, 'length': 500}, {'label': 'neutral', 'score': 0.8928682804107666, 'length': 500}, {'label': 'neutral', 'score': 0.9269833564758301, 'length': 189}]",qa_pair6
321,2015-03-18,Monetary Policy,-0.49403077363967896,-0.15154318209806103,"[{'label': 'negative', 'score': 0.49403077363967896, 'length': 500}, {'label': 'neutral', 'score': 0.8530942797660828, 'length': 500}, {'label': 'neutral', 'score': 0.9095545411109924, 'length': 500}, {'label': 'neutral', 'score': 0.8589387536048889, 'length': 130}]",qa_pair7
322,2015-03-18,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.9139214158058167, 'length': 500}, {'label': 'neutral', 'score': 0.9318737387657166, 'length': 500}, {'label': 'neutral', 'score': 0.6854166984558105, 'length': 500}, {'label': 'neutral', 'score': 0.8816250562667847, 'length': 500}, {'label': 'neutral', 'score': 0.8292797803878784, 'length': 500}, {'label': 'neutral', 'score': 0.8668467998504639, 'length': 500}, {'label': 'neutral', 'score': 0.9109021425247192, 'length': 500}, {'label': 'neutral', 'score': 0.9305551052093506, 'length': 17}]",qa_pair8
323,2015-03-18,Monetary Policy,0.7136657238006592,0.22442318358511296,"[{'label': 'neutral', 'score': 0.8024990558624268, 'length': 500}, {'label': 'neutral', 'score': 0.6519982218742371, 'length': 500}, {'label': 'positive', 'score': 0.7136657238006592, 'length': 500}, {'label': 'neutral', 'score': 0.7024432420730591, 'length': 90}]",qa_pair9
324,2015-03-18,Monetary Policy,-0.6472835540771484,-0.19871560253373302,"[{'label': 'neutral', 'score': 0.7554633021354675, 'length': 500}, {'label': 'neutral', 'score': 0.6159934997558594, 'length': 500}, {'label': 'negative', 'score': 0.6472835540771484, 'length': 443}]",qa_pair10
325,2015-03-18,Major Events,-0.6667284369468689,-0.176010675012373,"[{'label': 'negative', 'score': 0.6667284369468689, 'length': 500}, {'label': 'neutral', 'score': 0.9193323254585266, 'length': 500}, {'label': 'neutral', 'score': 0.8564274311065674, 'length': 500}, {'label': 'neutral', 'score': 0.8603729605674744, 'length': 394}]",qa_pair11
326,2015-03-18,Macro Economy,0.41537895798683167,0.1252650657378865,"[{'label': 'positive', 'score': 0.41537895798683167, 'length': 500}, {'label': 'neutral', 'score': 0.8794717192649841, 'length': 500}, {'label': 'neutral', 'score': 0.8972443342208862, 'length': 500}, {'label': 'neutral', 'score': 0.6515650153160095, 'length': 158}]",qa_pair12
327,2015-03-18,Major Events,0.0,0.0,"[{'label': 'neutral', 'score': 0.8720508813858032, 'length': 500}, {'label': 'neutral', 'score': 0.8480871319770813, 'length': 500}, {'label': 'neutral', 'score': 0.7159441113471985, 'length': 500}, {'label': 'neutral', 'score': 0.8470979928970337, 'length': 500}, {'label': 'neutral', 'score': 0.8951335549354553, 'length': 85}]",qa_pair13
328,2015-03-18,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.789237916469574, 'length': 500}, {'label': 'neutral', 'score': 0.8053300976753235, 'length': 500}, {'label': 'neutral', 'score': 0.8309141993522644, 'length': 500}, {'label': 'neutral', 'score': 0.8006682991981506, 'length': 500}, {'label': 'neutral', 'score': 0.9047084450721741, 'length': 194}]",qa_pair14
329,2015-03-18,Major Events,-0.2619344796903333,-0.2619344796903333,"[{'label': 'negative', 'score': 0.9456751942634583, 'length': 500}, {'label': 'positive', 'score': 0.5205804109573364, 'length': 500}, {'label': 'negative', 'score': 0.6277647614479065, 'length': 135}]",qa_pair15
330,2015-03-18,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.8945978283882141, 'length': 500}, {'label': 'neutral', 'score': 0.5567863583564758, 'length': 500}, {'label': 'neutral', 'score': 0.896537184715271, 'length': 500}, {'label': 'neutral', 'score': 0.9197463989257812, 'length': 500}, {'label': 'neutral', 'score': 0.926247239112854, 'length': 22}]",qa_pair16
331,2015-06-17,Major Events,-0.0005255800894248007,-0.00044642646149937884,"[{'label': 'negative', 'score': 0.48663753271102905, 'length': 500}, {'label': 'positive', 'score': 0.8031490445137024, 'length': 500}, {'label': 'positive', 'score': 0.6734097599983215, 'length': 500}, {'label': 'negative', 'score': 0.9549955129623413, 'length': 500}, {'label': 'positive', 'score': 0.8691422343254089, 'length': 500}, {'label': 'negative', 'score': 0.9255157113075256, 'length': 500}, {'label': 'negative', 'score': 0.6535966396331787, 'length': 500}, {'label': 'positive', 'score': 0.6411035656929016, 'length': 500}, {'label': 'neutral', 'score': 0.9150190353393555, 'length': 500}, {'label': 'negative', 'score': 0.9712574481964111, 'length': 500}, {'label': 'negative', 'score': 0.9362115263938904, 'length': 500}, {'label': 'positive', 'score': 0.5282458662986755, 'length': 500}, {'label': 'neutral', 'score': 0.8570070862770081, 'length': 500}, {'label': 'positive', 'score': 0.8009464144706726, 'length': 500}, {'label': 'positive', 'score': 0.5849589705467224, 'length': 500}, {'label': 'negative', 'score': 0.6432406902313232, 'length': 500}, {'label': 'negative', 'score': 0.6955317854881287, 'length': 500}, {'label': 'neutral', 'score': 0.6182813048362732, 'length': 500}, {'label': 'positive', 'score': 0.780777633190155, 'length': 500}, {'label': 'positive', 'score': 0.6264788508415222, 'length': 460}]",opening_remark
332,2015-06-17,Monetary Policy,-0.6056935787200928,-0.1213814787014214,"[{'label': 'neutral', 'score': 0.8617684245109558, 'length': 500}, {'label': 'neutral', 'score': 0.8977761268615723, 'length': 500}, {'label': 'neutral', 'score': 0.8295808434486389, 'length': 500}, {'label': 'negative', 'score': 0.6056935787200928, 'length': 500}, {'label': 'neutral', 'score': 0.803917646408081, 'length': 495}]",qa_pair1
333,2015-06-17,Monetary Policy,0.3112342158953349,0.1828638166247561,"[{'label': 'neutral', 'score': 0.6323591470718384, 'length': 500}, {'label': 'neutral', 'score': 0.594516396522522, 'length': 500}, {'label': 'positive', 'score': 0.7285801768302917, 'length': 500}, {'label': 'negative', 'score': 0.629583477973938, 'length': 500}, {'label': 'positive', 'score': 0.8347059488296509, 'length': 500}, {'label': 'neutral', 'score': 0.48301059007644653, 'length': 53}]",qa_pair2
334,2015-06-17,Monetary Policy,0.0,0.0,"[{'label': 'neutral', 'score': 0.8993418216705322, 'length': 500}, {'label': 'neutral', 'score': 0.7408539652824402, 'length': 500}, {'label': 'neutral', 'score': 0.8255615234375, 'length': 500}, {'label': 'neutral', 'score': 0.8824547529220581, 'length': 500}, {'label': 'neutral', 'score': 0.8856814503669739, 'length': 497}]",qa_pair3
